constraint_id,maximum,"constraint_type",minimum,generic_land_use_type_id,plan_type_id
1447,22,"units_per_acre",0,2,1134
1448,82,"units_per_acre",0,2,1135
1449,150,"units_per_acre",0,2,1136
1450,100,"units_per_acre",8,2,1137
1451,22,"units_per_acre",0,2,1138
1452,22,"units_per_acre",0,2,1139
1453,12,"units_per_acre",8,2,1142
1454,22,"units_per_acre",0,2,1143
1455,14,"units_per_acre",8,2,1147
1456,22,"units_per_acre",14,2,1148
1457,22,"units_per_acre",16,2,1149
1458,22,"units_per_acre",8,2,1150
1459,22,"units_per_acre",8,2,1156
1460,175,"units_per_acre",0,2,1157
1461,30,"units_per_acre",0,2,1158
1462,35,"units_per_acre",0,2,1159
1463,43.5,"units_per_acre",0,2,1161
1464,120,"units_per_acre",0,2,1162
1465,120,"units_per_acre",0,2,1163
1466,34.848,"units_per_acre",0,2,1164
1467,71.4384,"units_per_acre",0,2,1166
1468,83.1996,"units_per_acre",0,2,1167
1469,58.806,"units_per_acre",0,2,1168
1470,71.874,"units_per_acre",0,2,1170
1472,17.424,"units_per_acre",0,2,1173
1473,21.78,"units_per_acre",0,2,1174
1474,43.56,"units_per_acre",0,2,1177
1475,43.56,"units_per_acre",0,2,1178
1476,175,"units_per_acre",0,2,1179
1477,174.24,"units_per_acre",0,2,1180
1478,174.24,"units_per_acre",0,2,1181
1479,175.24,"units_per_acre",0,2,1182
1480,108.9,"units_per_acre",0,2,1183
1481,174.24,"units_per_acre",0,2,1184
1482,15,"units_per_acre",0,2,1186
1483,22.5,"units_per_acre",0,2,1187
1484,37.5,"units_per_acre",0,2,1189
1485,12,"units_per_acre",0,2,1192
1486,16,"units_per_acre",0,2,1193
1487,175,"units_per_acre",0,2,1197
1488,120,"units_per_acre",0,2,1198
1489,175,"units_per_acre",0,2,1199
1490,30,"units_per_acre",0,2,1200
1491,175,"units_per_acre",0,2,1201
1492,30,"units_per_acre",0,2,1203
1493,25,"units_per_acre",0,2,1204
1494,62.3678,"units_per_acre",0,2,1205
1495,60,"units_per_acre",20,2,1206
1496,150,"units_per_acre",25,2,1207
1497,50,"units_per_acre",30,2,1210
1498,80,"units_per_acre",20,2,1211
1499,14,"units_per_acre",7,2,1217
1500,20,"units_per_acre",10,2,1222
1501,85,"units_per_acre",20,2,1224
1502,20,"units_per_acre",0,2,1227
1503,20,"units_per_acre",0,2,1228
1504,18,"units_per_acre",0,2,1234
1505,18,"units_per_acre",0,2,1236
1506,12,"units_per_acre",10,2,1238
1507,18,"units_per_acre",13.5,2,1239
1508,40,"units_per_acre",16,2,1243
1509,40,"units_per_acre",16,2,1244
1510,40,"units_per_acre",16,2,1245
1511,40,"units_per_acre",16,2,1246
1513,20,"units_per_acre",8,2,1248
1514,20,"units_per_acre",0,2,1250
1515,100,"units_per_acre",0,2,1254
1516,100,"units_per_acre",0,2,1255
1517,50,"units_per_acre",0,2,1256
1518,16.6849,"units_per_acre",0,2,1259
1519,30,"units_per_acre",0,2,1260
1520,45,"units_per_acre",0,2,1261
1521,24,"units_per_acre",0,2,1264
1522,24.2,"units_per_acre",0,2,1265
1523,48.4,"units_per_acre",0,2,1266
1524,14.52,"units_per_acre",0,2,1267
1525,18.15,"units_per_acre",0,2,1271
1526,12.1,"units_per_acre",0,2,1272
1528,359.37,"units_per_acre",0,2,1274
1529,58.806,"units_per_acre",0,2,1275
1530,78.408,"units_per_acre",0,2,1276
1531,78.408,"units_per_acre",0,2,1277
1532,163.35,"units_per_acre",0,2,1278
1533,92.565,"units_per_acre",0,2,1279
1534,239.58,"units_per_acre",0,2,1280
1535,239.58,"units_per_acre",0,2,1281
1538,163.35,"units_per_acre",0,2,1284
1539,239.58,"units_per_acre",0,2,1285
1540,19.602,"units_per_acre",0,2,1286
1541,26.136,"units_per_acre",0,2,1287
1542,130.68,"units_per_acre",0,2,1288
1543,30,"units_per_acre",0,2,1289
1544,239.58,"units_per_acre",0,2,1290
1545,163.35,"units_per_acre",0,2,1291
1546,55,"units_per_acre",0,2,1292
1547,87.12,"units_per_acre",0,2,1293
1548,126.324,"units_per_acre",0,2,1294
1549,130.68,"units_per_acre",0,2,1295
1550,243.936,"units_per_acre",0,2,1296
1551,296.208,"units_per_acre",0,2,1297
1552,479.16,"units_per_acre",0,2,1298
1553,383.328,"units_per_acre",0,2,1299
1554,121.968,"units_per_acre",0,2,1300
1555,250,"units_per_acre",0,2,1301
1556,139.392,"units_per_acre",0,2,1302
1557,360,"units_per_acre",0,2,1303
1558,374,"units_per_acre",0,2,1304
1559,258.42,"units_per_acre",0,2,1305
1560,153.549,"units_per_acre",0,2,1306
1561,250.906,"units_per_acre",0,2,1307
1562,444.312,"units_per_acre",0,2,1308
1563,467.617,"units_per_acre",0,2,1309
1564,313.632,"units_per_acre",0,2,1310
1565,257.004,"units_per_acre",0,2,1311
1566,200,"units_per_acre",0,2,1312
1567,98.4456,"units_per_acre",0,2,1313
1568,653.4,"units_per_acre",0,2,1314
1569,137.824,"units_per_acre",0,2,1323
1570,23.6772,"units_per_acre",0,2,1324
1571,130.68,"units_per_acre",0,2,1325
1572,275.648,"units_per_acre",0,2,1326
1573,388.555,"units_per_acre",0,2,1327
1574,393.782,"units_per_acre",0,2,1328
1575,516.186,"units_per_acre",0,2,1329
1576,33,"units_per_acre",0,2,1336
1577,43.56,"units_per_acre",0,2,1337
1578,56.628,"units_per_acre",0,2,1338
1579,56.628,"units_per_acre",0,2,1339
1580,56.628,"units_per_acre",0,2,1340
1581,33,"units_per_acre",0,2,1341
1582,69.696,"units_per_acre",0,2,1342
1583,69.696,"units_per_acre",0,2,1343
1584,50.094,"units_per_acre",0,2,1344
1585,69.696,"units_per_acre",0,2,1345
1586,54,"units_per_acre",0,2,1346
1587,56.628,"units_per_acre",0,2,1347
1588,78.408,"units_per_acre",0,2,1348
1589,78.408,"units_per_acre",0,2,1349
1590,54,"units_per_acre",0,2,1350
1591,56.628,"units_per_acre",0,2,1351
1592,78.408,"units_per_acre",0,2,1352
1593,239.58,"units_per_acre",0,2,1353
1594,50.094,"units_per_acre",0,2,1354
1595,56.628,"units_per_acre",0,2,1355
1596,139.392,"units_per_acre",0,2,1356
1597,163.35,"units_per_acre",0,2,1357
1599,163.35,"units_per_acre",0,2,1359
1600,239.58,"units_per_acre",0,2,1360
1601,272.25,"units_per_acre",0,2,1361
1602,163.35,"units_per_acre",0,2,1362
1603,239.58,"units_per_acre",0,2,1363
1606,163.35,"units_per_acre",0,2,1368
1608,566.28,"units_per_acre",0,2,1370
1612,359.37,"units_per_acre",0,2,1375
1614,272.25,"units_per_acre",0,2,1377
1615,272.25,"units_per_acre",0,2,1378
1616,163.35,"units_per_acre",0,2,1380
1617,566.28,"units_per_acre",0,2,1381
1620,239.58,"units_per_acre",0,2,1384
1622,566.28,"units_per_acre",0,2,1386
1624,139.392,"units_per_acre",0,2,1388
1625,239.58,"units_per_acre",0,2,1389
1626,359.37,"units_per_acre",0,2,1390
1629,163.35,"units_per_acre",0,2,1393
1630,43.56,"units_per_acre",0,2,1396
1631,50.094,"units_per_acre",0,2,1397
1632,56.628,"units_per_acre",0,2,1399
1635,163.35,"units_per_acre",0,2,1402
1637,78.408,"units_per_acre",0,2,1405
1638,43.56,"units_per_acre",0,2,1406
1639,43.56,"units_per_acre",0,2,1407
1641,78.408,"units_per_acre",0,2,1410
1642,78.408,"units_per_acre",0,2,1411
1643,163.35,"units_per_acre",0,2,1414
1645,50.094,"units_per_acre",0,2,1417
1646,139.392,"units_per_acre",0,2,1419
1647,163.35,"units_per_acre",0,2,1420
1648,163.35,"units_per_acre",0,2,1421
1649,239.58,"units_per_acre",0,2,1422
1650,239.58,"units_per_acre",0,2,1423
1651,272.25,"units_per_acre",0,2,1424
1652,239.58,"units_per_acre",0,2,1425
1653,566.28,"units_per_acre",0,2,1427
1654,139.392,"units_per_acre",0,2,1428
1656,359.37,"units_per_acre",0,2,1430
1657,566.28,"units_per_acre",0,2,1432
1660,272.25,"units_per_acre",0,2,1435
1661,139.392,"units_per_acre",0,2,1437
1662,139.392,"units_per_acre",0,2,1438
1663,139.392,"units_per_acre",0,2,1439
1664,196.02,"units_per_acre",0,2,1440
1665,196.02,"units_per_acre",0,2,1441
1666,196.02,"units_per_acre",0,2,1442
1668,58.806,"units_per_acre",0,2,1444
1669,78.408,"units_per_acre",0,2,1445
1670,78.408,"units_per_acre",0,2,1446
1671,78.408,"units_per_acre",0,2,1447
1672,78.408,"units_per_acre",0,2,1448
1673,163.35,"units_per_acre",0,2,1449
1674,163.35,"units_per_acre",0,2,1450
1675,163.35,"units_per_acre",0,2,1451
1676,196.02,"units_per_acre",0,2,1452
1677,239.58,"units_per_acre",0,2,1453
1678,239.58,"units_per_acre",0,2,1454
1679,239.58,"units_per_acre",0,2,1455
1680,130.68,"units_per_acre",0,2,1456
1681,163.35,"units_per_acre",0,2,1457
1682,163.35,"units_per_acre",0,2,1458
1683,163.35,"units_per_acre",0,2,1459
1684,196.02,"units_per_acre",0,2,1460
1685,108.9,"units_per_acre",0,2,1461
1686,78.408,"units_per_acre",0,2,1462
1687,130.68,"units_per_acre",0,2,1463
1689,78.408,"units_per_acre",0,2,1465
1690,163.35,"units_per_acre",0,2,1466
1691,163.35,"units_per_acre",0,2,1467
1692,92.565,"units_per_acre",0,2,1468
1693,196.02,"units_per_acre",0,2,1469
1694,196.02,"units_per_acre",0,2,1470
1695,239.58,"units_per_acre",0,2,1471
1696,100,"units_per_acre",0,2,1472
1697,239.58,"units_per_acre",0,2,1473
1698,58.806,"units_per_acre",0,2,1474
1699,78.408,"units_per_acre",0,2,1475
1700,78.408,"units_per_acre",0,2,1476
1701,78.408,"units_per_acre",0,2,1477
1702,82,"units_per_acre",0,2,1478
1703,82,"units_per_acre",0,2,1479
1704,163.35,"units_per_acre",0,2,1480
1705,92.565,"units_per_acre",0,2,1481
1706,196.02,"units_per_acre",0,2,1482
1707,239.58,"units_per_acre",0,2,1483
1708,108.9,"units_per_acre",0,2,1484
1709,239.58,"units_per_acre",0,2,1485
1710,304.92,"units_per_acre",0,2,1486
1711,359.37,"units_per_acre",0,2,1487
1712,78.408,"units_per_acre",0,2,1488
1713,130.68,"units_per_acre",0,2,1489
1714,163.35,"units_per_acre",0,2,1490
1715,163.35,"units_per_acre",0,2,1491
1716,92.565,"units_per_acre",0,2,1492
1717,196.02,"units_per_acre",0,2,1493
1718,92.565,"units_per_acre",0,2,1494
1719,92.565,"units_per_acre",0,2,1495
1720,239.58,"units_per_acre",0,2,1496
1721,272.25,"units_per_acre",0,2,1497
1723,359.37,"units_per_acre",0,2,1499
1724,78.408,"units_per_acre",0,2,1500
1725,163.35,"units_per_acre",0,2,1501
1726,92.565,"units_per_acre",0,2,1502
1727,196.02,"units_per_acre",0,2,1503
1728,196.02,"units_per_acre",0,2,1504
1729,92.565,"units_per_acre",0,2,1505
1730,239.58,"units_per_acre",0,2,1506
1731,239.58,"units_per_acre",0,2,1507
1732,272.25,"units_per_acre",0,2,1508
1733,272.25,"units_per_acre",0,2,1509
1734,304.92,"units_per_acre",0,2,1510
1735,108.9,"units_per_acre",0,2,1511
1736,174.24,"units_per_acre",0,2,1512
1737,235.224,"units_per_acre",0,2,1513
1738,261.36,"units_per_acre",0,2,1514
1739,161.713,"units_per_acre",0,2,1515
1740,174.24,"units_per_acre",0,2,1516
1741,17.4,"units_per_acre",0,2,1517
1742,348.48,"units_per_acre",0,2,1521
1743,304.92,"units_per_acre",0,2,1522
1744,304.92,"units_per_acre",0,2,1523
1745,359.37,"units_per_acre",0,2,1524
1746,228.69,"units_per_acre",0,2,1525
1747,228.69,"units_per_acre",0,2,1526
1748,272.25,"units_per_acre",0,2,1527
1749,272.25,"units_per_acre",0,2,1528
1750,163.35,"units_per_acre",0,2,1529
1751,163.35,"units_per_acre",0,2,1530
1752,141.57,"units_per_acre",0,2,1531
1753,167.27,"units_per_acre",0,2,1532
1754,206.91,"units_per_acre",0,2,1533
1755,167.27,"units_per_acre",0,2,1534
1756,185.13,"units_per_acre",0,2,1535
1757,167.27,"units_per_acre",0,2,1536
1758,300,"units_per_acre",0,2,1537
1759,275,"units_per_acre",0,2,1538
1760,321.255,"units_per_acre",0,2,1539
1761,217.8,"units_per_acre",0,2,1540
1762,1012,"units_per_acre",0,2,1541
1763,350,"units_per_acre",0,2,1542
1764,250,"units_per_acre",0,2,1543
1765,175,"units_per_acre",0,2,1544
1766,275,"units_per_acre",0,2,1545
1767,217.8,"units_per_acre",0,2,1546
1768,130.68,"units_per_acre",0,2,1547
1769,130.68,"units_per_acre",0,2,1548
1770,130.68,"units_per_acre",0,2,1549
1771,167.27,"units_per_acre",0,2,1550
1772,167.27,"units_per_acre",0,2,1551
1773,167.27,"units_per_acre",0,2,1552
1774,175,"units_per_acre",0,2,1553
1775,74,"units_per_acre",0,2,1554
1776,48,"units_per_acre",0,2,1555
1777,83,"units_per_acre",0,2,1558
1778,67,"units_per_acre",12,2,1559
1779,106,"units_per_acre",18,2,1560
1780,176,"units_per_acre",48,2,1561
1781,56,"units_per_acre",0,2,1562
1783,12,"units_per_acre",6,2,1564
1784,18,"units_per_acre",8,2,1565
1785,24,"units_per_acre",10,2,1566
1786,48,"units_per_acre",12,2,1568
1787,58.7166,"units_per_acre",0,2,1572
1788,58.7166,"units_per_acre",0,2,1573
1789,58.7166,"units_per_acre",0,2,1574
1790,33.2724,"units_per_acre",0,2,1575
1791,24,"units_per_acre",0,2,1576
1792,24,"units_per_acre",0,2,1577
1793,21.78,"units_per_acre",0,2,1584
1794,21.78,"units_per_acre",0,2,1588
1795,13,"units_per_acre",4,2,1591
1796,13.6,"units_per_acre",4,2,1594
1797,21.78,"units_per_acre",4,2,1595
1798,44,"units_per_acre",12,2,1596
1799,44,"units_per_acre",12,2,1597
1800,165,"units_per_acre",0,2,1613
1801,18,"units_per_acre",0,2,1615
1802,24,"units_per_acre",0,2,1616
1803,18,"units_per_acre",0,2,1617
1804,30,"units_per_acre",0,2,1618
1805,16,"units_per_acre",0,2,1620
1806,24,"units_per_acre",0,2,1621
1807,24,"units_per_acre",0,2,1622
1808,25.9173,"units_per_acre",0,2,1626
1809,25.9173,"units_per_acre",0,2,1627
1810,25.9173,"units_per_acre",0,2,1628
1811,25.9173,"units_per_acre",0,2,1629
1812,12,"units_per_acre",0,2,1631
1813,25.9173,"units_per_acre",0,2,1632
1814,28.2824,"units_per_acre",0,2,1636
1815,12,"units_per_acre",4,2,1637
1816,25,"units_per_acre",0,2,1639
1817,20,"units_per_acre",0,2,1644
1818,60,"units_per_acre",0,2,1645
1819,20,"units_per_acre",0,2,1646
1820,20,"units_per_acre",0,2,1652
1821,12,"units_per_acre",0,2,1656
1822,24,"units_per_acre",0,2,1661
1823,24,"units_per_acre",0,2,1662
1824,24,"units_per_acre",0,2,1666
1825,24,"units_per_acre",0,2,1668
1826,25,"units_per_acre",0,2,1669
1827,25,"units_per_acre",0,2,1670
1828,25,"units_per_acre",0,2,1671
1829,15,"units_per_acre",0,2,1680
1830,25,"units_per_acre",0,2,1681
1831,16.33,"units_per_acre",0,2,1683
1832,21.78,"units_per_acre",0,2,1684
1833,100,"units_per_acre",30,2,1685
1834,54.5,"units_per_acre",0,2,1686
1835,600,"units_per_acre",0,2,1687
1836,300,"units_per_acre",0,2,1688
1837,300,"units_per_acre",0,2,1689
1838,76.23,"units_per_acre",0,2,1691
1839,29.1287,"units_per_acre",0,2,1692
1840,30,"units_per_acre",23.6772,2,1694
1841,34.9165,"units_per_acre",30,2,1695
1842,25,"units_per_acre",17.424,2,1696
1843,21.78,"units_per_acre",0,2,1697
1844,12,"units_per_acre",0,2,1699
1845,17.5,"units_per_acre",0,2,1700
1846,29,"units_per_acre",10,2,1701
1847,58,"units_per_acre",14,2,1702
1848,116,"units_per_acre",22,2,1703
1849,14.5,"units_per_acre",10,2,1707
1850,43.6,"units_per_acre",18,2,1708
1851,29,"units_per_acre",14,2,1709
1853,200,"units_per_acre",30,2,1711
1854,29.04,"units_per_acre",0,2,1712
1855,300,"units_per_acre",40,2,1713
1856,150,"units_per_acre",0,2,1714
1857,300,"units_per_acre",0,2,1715
1858,22,"units_per_acre",0,2,1717
1859,14.5,"units_per_acre",0,2,1721
1860,14.5,"units_per_acre",0,2,1724
1861,60,"units_per_acre",0,2,1725
1862,22,"units_per_acre",0,2,1727
1863,14.5,"units_per_acre",0,2,1728
1864,14.5,"units_per_acre",0,2,1729
1865,120,"units_per_acre",0,2,1731
1866,34.9165,"units_per_acre",0,2,1732
1867,150,"units_per_acre",0,2,1733
1868,13.9022,"units_per_acre",0,2,1734
1869,22,"units_per_acre",0,2,1735
1870,65,"units_per_acre",0,2,1736
1871,60,"units_per_acre",0,2,1738
1872,40,"units_per_acre",0,2,1739
1873,65,"units_per_acre",0,2,1740
1874,35,"units_per_acre",0,2,1741
1875,65,"units_per_acre",0,2,1742
1876,43.56,"units_per_acre",20,2,1747
1877,16,"units_per_acre",0,2,1748
1878,36,"units_per_acre",0,2,1752
1879,36,"units_per_acre",0,2,1756
1880,12,"units_per_acre",9.6,2,1760
1881,18,"units_per_acre",13.5,2,1761
1882,24,"units_per_acre",16.8,2,1762
1883,48,"units_per_acre",31.2,2,1764
1884,24,"units_per_acre",0,2,1767
1885,12,"units_per_acre",0,2,1792
1886,30,"units_per_acre",0,2,1798
1888,60,"units_per_acre",0,2,1800
1889,45,"units_per_acre",0,2,1801
1890,150,"units_per_acre",0,2,1835
1891,12,"units_per_acre",0,2,1849
1892,16,"units_per_acre",0,2,1862
1893,26,"units_per_acre",0,2,1867
1894,24,"units_per_acre",0,2,1879
1895,87,"units_per_acre",0,2,1886
1896,25,"units_per_acre",0,2,1909
1897,261.36,"units_per_acre",0,2,1910
1898,261.36,"units_per_acre",0,2,1911
1899,261.36,"units_per_acre",0,2,1912
1900,261.36,"units_per_acre",0,2,1913
1901,261.36,"units_per_acre",0,2,1914
1902,152.46,"units_per_acre",0,2,1915
1903,152.46,"units_per_acre",0,2,1916
1904,196,"units_per_acre",0,2,1917
1905,196,"units_per_acre",0,2,1918
1906,196,"units_per_acre",0,2,1919
1907,200,"units_per_acre",0,2,1920
1908,40,"units_per_acre",0,2,1921
1909,1.75,"far",0,3,6
1910,2,"far",0,3,11
1911,1,"far",0,3,14
1912,1.2,"far",0,3,15
1913,0.7,"far",0,3,16
1914,0.5,"far",0,3,20
1915,0.75,"far",0,3,21
1916,0.7,"far",0,3,22
1917,0.75,"far",0,3,24
1918,0.5,"far",0,3,25
1919,1,"far",0,3,26
1920,2,"far",0,3,27
1921,2.5,"far",0,3,28
1922,2.5,"far",0,3,29
1923,2.5,"far",0,3,30
1924,1,"far",0,3,36
1925,3,"far",0,3,37
1926,0.7,"far",0,3,38
1927,2.5,"far",0,3,39
1928,1.65,"far",0,3,40
1929,4,"far",0,3,41
1930,2.25,"far",0,3,42
1931,0.4,"far",0,3,43
1932,0.4,"far",0,3,44
1933,0.5,"far",0,3,45
1934,1.75,"far",0,3,46
1935,1.5,"far",0,3,48
1936,0.5,"far",0,3,55
1937,3.5,"far",0,3,56
1938,1,"far",0,3,57
1939,1.4,"far",0,3,60
1940,1,"far",0,3,61
1941,0.6,"far",0,3,62
1942,0.2,"far",0,3,63
1943,0.3,"far",0,3,64
1944,0.6,"far",0,3,65
1945,0.6,"far",0,3,66
1946,0.6,"far",0,3,67
1947,0.6,"far",0,3,68
1948,1,"far",0,3,81
1949,1,"far",0,3,82
1950,1,"far",0,3,83
1951,1,"far",0,3,84
1952,1,"far",0,3,85
1953,1,"far",0,3,86
1954,1,"far",0,3,87
1955,0.75,"far",0,3,88
1956,1,"far",0,3,90
1957,1,"far",0,3,91
1958,1,"far",0,3,92
1959,0.5,"far",0,3,93
1960,5,"far",0,3,94
1961,6,"far",0,3,95
1962,8,"far",0,3,96
1963,6,"far",0,3,97
1964,6,"far",0,3,98
1965,6,"far",0,3,99
1966,6,"far",0,3,100
1967,3,"far",0,3,101
1968,5,"far",0,3,102
1969,0.5,"far",0,3,103
1970,3,"far",0,3,104
1971,0.3,"far",0,3,105
1972,5,"far",0,3,106
1973,2.19,"far",0,3,107
1974,2.5,"far",0,3,108
1975,3,"far",0,3,109
1976,1,"far",0,3,110
1977,0.58,"far",0,3,111
1978,3.75,"far",0,3,112
1979,0.88,"far",0,3,113
1980,1.31,"far",0,3,114
1981,3.75,"far",0,3,115
1982,0.5,"far",0,3,116
1983,0.58,"far",0,3,117
1985,1,"far",0,3,130
1986,1,"far",0,3,131
1987,1,"far",0,3,132
1988,0.2,"far",0,3,134
1989,1,"far",0,3,135
1990,1,"far",0,3,139
1991,0.5,"far",0,3,141
1992,4,"far",0,3,142
1993,4,"far",0,3,143
1994,1,"far",0,3,144
1995,1,"far",0,3,145
1996,1.5,"far",0,3,151
1997,2.25,"far",0,3,152
1998,5,"far",0,3,155
1999,3.67,"far",0,3,156
2000,2.04,"far",0,3,157
2001,1,"far",0,3,158
2002,2.25,"far",0,3,159
2003,1.5,"far",0,3,160
2004,0.75,"far",0,3,161
2005,1,"far",0,3,162
2006,1,"far",0,3,163
2007,0.5,"far",0,3,164
2008,0.7,"far",0,3,168
2009,1.75,"far",0,3,169
2010,0.5,"far",0,3,170
2011,0.5,"far",0,3,175
2012,0.7,"far",0,3,178
2013,2,"far",0,3,187
2014,1.5,"far",0,3,188
2015,3,"far",0,3,189
2016,4.25,"far",1,3,192
2017,4,"far",0,3,193
2018,4,"far",0,3,194
2019,1,"far",0,3,195
2020,1.4,"far",0,3,196
2021,0.4,"far",0,3,197
2022,4.25,"far",0,3,198
2023,1.75,"far",0,3,200
2024,4.5,"far",1,3,205
2025,3,"far",0,3,206
2026,6,"far",1,3,207
2027,3,"far",0,3,208
2028,3,"far",0,3,209
2029,1,"far",0,3,210
2030,1.5,"far",0,3,214
2031,1,"far",0,3,215
2032,1.5,"far",0,3,216
2033,0.4,"far",0,3,225
2034,0.4,"far",0,3,226
2035,1.25,"far",0,3,227
2036,1.25,"far",0,3,228
2037,1,"far",0,3,229
2038,0.75,"far",0,3,230
2039,0.75,"far",0,3,231
2040,7,"far",0,3,232
2041,0.5,"far",0,3,233
2042,2.1,"far",0,3,234
2043,1.75,"far",0,3,235
2044,1,"far",0,3,243
2046,1,"far",0,3,245
2047,1.75,"far",0,3,247
2049,3,"far",0,3,252
2051,1,"far",0,3,257
2052,0.6,"far",0,3,269
2053,0.5,"far",0,3,273
2054,3,"far",0,3,274
2055,0.5,"far",0,3,275
2056,3,"far",0,3,282
2057,3,"far",0,3,284
2058,2,"far",0,3,285
2059,4,"far",0,3,287
2060,1.5,"far",0,3,288
2061,0.45,"far",0,3,289
2063,0.75,"far",0,3,292
2064,1,"far",0,3,293
2065,3.2,"far",0,3,294
2066,3.5,"far",0,3,295
2067,3.25,"far",0,3,296
2068,1,"far",0,3,297
2069,5.5,"far",0,3,298
2070,12,"far",0,3,299
2071,1,"far",0,3,305
2072,5,"far",0,3,313
2073,4,"far",0,3,314
2074,0.7,"far",0,3,315
2075,3,"far",0,3,316
2076,0.5,"far",0,3,317
2077,0.5,"far",0,3,319
2078,3,"far",0,3,320
2079,2.5,"far",0,3,321
2080,2,"far",0,3,322
2081,4,"far",0,3,329
2082,0.5,"far",0,3,330
2083,2.25,"far",0,3,331
2084,0.4,"far",0,3,333
2085,1,"far",0,3,334
2086,3,"far",0,3,341
2087,0.4,"far",0,3,342
2088,1.5,"far",0,3,343
2089,1,"far",0,3,344
2091,2,"far",0,3,351
2092,3,"far",0,3,352
2093,0.5,"far",0,3,353
2094,2,"far",0,3,356
2095,4,"far",0,3,361
2096,3,"far",0,3,362
2097,3,"far",0,3,363
2098,2,"far",0,3,364
2099,2,"far",0,3,365
2100,2,"far",0,3,366
2101,2,"far",0,3,367
2102,1,"far",0,3,368
2103,3,"far",0,3,369
2104,0.5,"far",0,3,370
2105,4,"far",0,3,371
2106,2,"far",0,3,372
2107,3,"far",0,3,373
2108,3,"far",0,3,374
2109,4,"far",0,3,375
2110,1.2,"far",0,3,376
2111,0.5,"far",0,3,377
2112,2.25,"far",0,3,391
2113,2,"far",0,3,392
2114,1,"far",0,3,393
2115,0.45,"far",0,3,394
2116,0.9,"far",0,3,395
2117,0.75,"far",0,3,397
2118,0.4,"far",0,3,399
2119,0.5,"far",0,3,401
2120,0.7,"far",0,3,408
2121,2.92,"far",0,3,409
2122,0.6,"far",0,3,410
2123,5,"far",0,3,411
2124,1.5,"far",0,3,412
2125,1.5,"far",0,3,413
2126,0.5,"far",0,3,414
2127,4.5,"far",0,3,415
2128,7,"far",0,3,416
2129,0.5,"far",0,3,417
2130,0.5,"far",0,3,418
2131,1,"far",0,3,419
2132,3.5,"far",0,3,431
2133,8.25,"far",0,3,432
2134,2.92,"far",0,3,434
2135,5,"far",0,3,436
2136,5,"far",0,3,437
2137,14,"far",0,3,438
2138,7,"far",0,3,439
2139,4,"far",0,3,440
2140,4.2,"far",0,3,441
2141,4.2,"far",0,3,442
2142,4.2,"far",0,3,443
2143,4.2,"far",0,3,444
2144,4.2,"far",0,3,445
2145,4.2,"far",0,3,446
2146,2,"far",0,3,447
2147,1,"far",0,3,457
2148,0.7,"far",0,3,458
2149,1,"far",0,3,459
2150,0.6,"far",0,3,461
2151,0.5,"far",0,3,463
2152,0.665,"far",0,3,466
2153,2.75,"far",0,3,469
2154,0.65,"far",0,3,471
2155,0.5,"far",0,3,472
2156,0.4,"far",0,3,481
2157,1.5,"far",0,3,482
2158,0.7,"far",0,3,483
2159,1.5,"far",0,3,484
2160,2,"far",0,3,485
2161,2,"far",0,3,486
2162,0.6,"far",0,3,487
2164,0.4,"far",0,3,494
2165,0.5,"far",0,3,495
2166,0.4,"far",0,3,496
2167,0.4,"far",0,3,497
2168,0.5,"far",0,3,500
2169,0.5,"far",0,3,501
2170,1,"far",0,3,505
2171,1,"far",0,3,507
2172,1.65,"far",0,3,513
2173,4.6,"far",0,3,524
2174,2.5,"far",0,3,533
2175,0.5,"far",0,3,534
2176,3.5,"far",0,3,538
2177,3.5,"far",0,3,539
2178,2,"far",0,3,540
2179,3.52,"far",0,3,541
2180,5,"far",0.55,3,547
2181,3.5,"far",0,3,548
2182,4.25,"far",1,3,549
2183,4.25,"far",1,3,551
2184,4.25,"far",1,3,552
2185,2,"far",1,3,554
2186,3,"far",0,3,555
2187,4.2,"far",0,3,556
2190,4.2,"far",0,3,559
2192,2.4,"far",0,3,561
2194,1.75,"far",0,3,563
2195,1.75,"far",0,3,564
2196,1.75,"far",0,3,565
2197,1.75,"far",0,3,566
2198,4,"far",0,3,567
2199,4,"far",0,3,568
2200,1,"far",0,3,570
2201,2,"far",0,3,579
2202,2.75,"far",0,3,580
2203,1.75,"far",0,3,581
2204,2.7,"far",0,3,582
2205,1.2,"far",0,3,585
2206,0.4,"far",0,3,586
2207,0.5,"far",0,3,588
2208,4,"far",0,3,589
2209,4,"far",0,3,590
2210,2,"far",0,3,591
2211,0.8,"far",0,3,592
2212,3.25,"far",0,3,593
2213,0.55,"far",0,3,594
2214,0.55,"far",0,3,595
2215,0.5,"far",0,3,596
2216,6.5,"far",0,3,598
2217,4,"far",0,3,606
2218,6.5,"far",0,3,607
2219,0.8,"far",0,3,608
2220,1.5,"far",0,3,616
2221,2.5,"far",0,3,618
2222,1,"far",0,3,620
2223,2.5,"far",0,3,621
2224,2.5,"far",0,3,633
2225,2.33,"far",0,3,635
2226,2.33,"far",0,3,636
2227,1.6,"far",0,3,637
2228,1.6,"far",0,3,638
2229,2,"far",0,3,639
2230,3,"far",0,3,640
2231,3,"far",0,3,641
2232,2,"far",0,3,642
2233,2.73,"far",0,3,643
2234,3,"far",0,3,644
2235,4.25,"far",0,3,645
2236,6,"far",0,3,646
